statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"I paid twenty dollars for a five-dollar item, so I get fifteen back.",1,The correct change is objectively computable. Not opinion.,4,0,Money and prices are social constructs. Not physical properties.,4,1,Plain transactional language. No metaphor.,4,1,"It describes what happens in the transaction. Slightly normative since change is owed, so somewhat confident.",3,0,"It uses subtraction to conclude the change owed. It is derived, not observed.",4,1,Buying things with cash is common. Not abstract.,4,People understand making change when paying with cash.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"It is a public holiday, so the post office is closed today.",1,The closure can be checked. Not a matter of opinion.,3,0,Holidays and post office hours are institutional conventions. Not physical.,4,1,Literal statement about closures. No figurative language.,4,1,It describes the actual state of the office. No value judgment.,3,0,"It infers the closure from the holiday status. It is a conclusion, not a bare fact.",4,1,People encounter holiday closures regularly. Not abstract.,4,People know government services usually close on public holidays.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The meeting started at two and lasted an hour, so it ended at three.",1,The end time is objectively determinable. Not opinion.,4,0,Meetings and clock hours are human constructs. Somewhat confident since time duration is physical.,3,1,Plain scheduling language. No figure of speech.,4,1,It describes what happened. No normative claim.,4,0,It adds duration to a start time to conclude the end time. It is an inference.,4,1,Meetings and schedules are ordinary. Not abstract.,4,People add durations to start times to know when events end.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Tom is my mother's brother, so Tom is my uncle.",1,The relationship is verifiable by definition. Not opinion.,4,0,Kinship terms like uncle are socially defined categories. Not physical.,4,1,Literal kinship statement. No metaphor.,4,1,"It describes a relationship, not a value. No judgment.",4,0,It derives a kinship label from a relationship. It is a logical conclusion.,4,1,Family relationships are part of daily life. Not abstract.,4,People understand family relationship terms and apply them logically.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"It is 3 p.m. in New York, so it is noon in Los Angeles.",1,The time conversion is verifiable. Not subjective.,4,0,Time zones are human conventions. Not natural laws.,4,1,Literal time statement. No figurative language.,4,1,It describes the actual time. No norm stated.,4,0,It applies a known time difference to reach a conclusion. It is an inference.,4,1,Calling across time zones is common. Somewhat everyday for many people.,3,People know time zones differ and convert between them.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"He is the youngest child, so his siblings are all older than him.",1,Ages are verifiable. Not opinion.,4,0,Birth order roles are family categories people use. Somewhat confident since age is biological.,3,1,Plain family description. No figure of speech.,4,1,"It describes what is true, not what should be. No judgment.",4,0,It deduces siblings' relative ages from the label youngest. It is a logical conclusion.,4,1,Siblings and families are everyday matters. Not abstract.,4,People understand birth order terms and what they imply.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The sign on the door says closed, so the shop is not serving customers.",1,Whether the shop is serving can be verified. Not opinion.,3,0,Signs and shop hours are social conventions. Not physical.,4,1,Literal description of a sign. No metaphor.,4,1,It describes the shop's state. No value judgment.,3,0,"It infers the shop's status from the sign. It is a conclusion, not only an observation.",4,1,People see such signs often. Not abstract.,4,People read signs and infer a business's status from them.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"School is out for summer, so the kids are not attending classes.",1,Attendance is verifiable. Not subjective.,4,0,School schedules are institutional constructs. Not physical.,4,1,Plain literal statement. No figurative meaning.,4,1,It describes what is happening. No norm stated.,4,0,It infers attendance from the school calendar. It is a derived conclusion.,4,1,Families experience summer breaks. Not abstract.,4,People know school calendars include summer breaks without classes.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The receipt lists two coffees, so we were charged for two drinks.",1,The charge can be verified. Not opinion.,4,0,Receipts and purchases are social and economic constructs. Not physical.,4,1,Literal description of a receipt. No figure of speech.,4,1,It describes the actual charge. No judgment.,4,0,It infers the charge from the receipt contents. It is an inference.,4,1,Buying coffee and reading receipts are routine. Not abstract.,4,People use receipts to understand what they paid for.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"February has 28 days this year, so it is not a leap year.",1,Leap-year status is verifiable. Not opinion.,4,0,The Gregorian calendar and leap-year rules are human conventions. Somewhat confident since they track astronomy.,3,1,Literal calendar statement. No metaphor.,4,1,It describes how the calendar works. No value judgment.,4,0,It deduces leap-year status from February's length. It is a logical conclusion.,4,1,People see calendars daily. Somewhat everyday.,3,People know leap years add a day to February.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Her birthday is today, so she is one year older than last year.",1,Her age is verifiable. Not opinion.,4,0,Counting age by birthdays is a human convention. Somewhat confident since aging is biological.,3,1,"Plain, literal statement. No figurative language.",4,1,It describes a fact about age. No norm.,4,0,It infers an age change from the birthday. It is a derived conclusion.,4,1,Birthdays are ordinary experiences. Not abstract.,4,People know age increments by one on each birthday.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The bus leaves at 8:15, so arriving at 8:20 means missing it.",1,Missing the bus is verifiable if it departs on time. Somewhat confident since buses can be late.,3,0,Bus schedules are human-made systems. Not physical laws.,4,1,Literal scheduling statement. No metaphor.,4,1,"It describes an outcome, not a judgment. No normative content.",4,0,It compares times to conclude the bus is missed. It is an inference.,4,1,Commuting by bus is common. Not abstract.,4,People know that arriving after a scheduled departure means missing transport.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"My passport expired last month, so I cannot use it to travel abroad.",1,Passport validity rules can be verified. Not opinion.,4,0,Passports and travel rules are institutional constructs. Not physical.,4,1,Plain literal statement. No figure of speech.,4,1,It describes how the rule operates in practice. Somewhat confident since it involves a rule.,2,0,It infers travel ineligibility from expiration. It is a conclusion.,4,1,Travel documents are part of many people's lives. Somewhat everyday.,3,People know expired documents are not accepted for international travel.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The library book was due Monday and it is Friday, so it is overdue.",1,Overdue status is objectively determinable. Not opinion.,4,0,Library due dates are social rules. Not physical.,4,1,Literal statement about a due date. No metaphor.,4,1,"It describes the book's status, not what one should do. Somewhat confident.",3,0,It compares dates to conclude the book is overdue. It is an inference.,4,1,Borrowing library books is ordinary. Not abstract.,4,People understand due dates and know when items are late.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The restaurant is full tonight, so walk-in diners have to wait for tables.",1,Whether diners wait can be observed. Not opinion.,3,0,Dining and seating practices are social arrangements. Not physical laws.,3,1,Literal description of a busy restaurant. No figurative language.,4,1,"It describes what happens, not what should. No judgment.",3,0,It infers waiting from the restaurant being full. It is a derived conclusion.,4,1,Eating out and waiting for tables is common. Not abstract.,4,"People know that when a restaurant is full, new arrivals must wait.","['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
